security_standard_level,n,depth,num_threads,CKKS_Add,CKKS_Mult,CKKS_Mult_Plaintext,CKKS_Rotate,CKKS_Add_count,CKKS_Mult_count,CKKS_Mult_Plaintext_count,CKKS_Rotate_count,CKKS_Add_contribution,CKKS_Rotate_contribution,CKKS_Mult_contribution,CKKS_Mult_Plaintext_contribution,estimated_Time
none,16,20,32,0.0033425985915492,0.0892264999999998,0.0041492083333333,0.0778442857142857,3,3,3,3,0.5949825492957576,15.02394714285714,1.427623999999997,0.1327746666666656,17.17932835881956
none,17,10,1,0.0027210116279069,0.2329303333333332,0.0085469,0.2245739999999998,3,3,3,3,0.48434006976742816,43.342781999999964,3.7268853333333314,0.2735008,47.82750820310072
none,17,10,2,0.0042917142857142,0.1616332499999999,0.0074158999999999,0.153629,3,3,3,3,0.7639251428571276,29.650396999999998,2.5861319999999983,0.2373087999999968,33.23776294285712
none,17,10,4,0.0036340948905109,0.1372027999999999,0.0071515869565217,0.1138839999999999,3,3,3,3,0.6468688905109402,21.97961199999998,2.1952447999999984,0.2288507826086944,25.050576473119616
none,17,10,8,0.0036412408759124,0.1163114,0.0053611403508771,0.0964356666666667,3,3,3,3,0.6481408759124072,18.612083666666674,1.8609824,0.1715564912280672,21.29276343380715
none,17,10,16,0.0036173381294963,0.1047612,0.0038940945945945,0.0875858333333332,3,3,3,3,0.6438861870503414,16.904065833333306,1.6761792,0.124611027027024,19.348742247410673
none,17,10,32,0.0035132949640287,0.1045042000000001,0.0038898783783783,0.0876655000000001,3,3,3,3,0.6253665035971085,16.91944150000002,1.6720672000000016,0.1244761081081056,19.341351311705232
none,17,12,1,0.0025857482014388,0.3080395,0.0081755625,0.1789955,3,3,3,3,0.4602631798561064,34.5461315,4.928632,0.261618,40.19664467985611
none,17,12,2,0.0044445675675675,0.2019243333333336,0.0076479230769231,0.1789790000000002,3,3,3,3,0.7911330270270149,34.54294700000004,3.2307893333333375,0.2447335384615392,38.80960289882193
none,17,12,4,0.004825407079646,0.1786953333333332,0.0064084210526315,0.1691709999999997,3,3,3,3,0.858922460176988,32.65000299999994,2.8591253333333313,0.205069473684208,36.57312026719447
none,17,12,8,0.0044074690265486,0.10858075,0.0045031132075471,0.1089938000000001,3,3,3,3,0.7845294867256508,21.03580340000002,1.737292,0.1440996226415072,23.70172450936718
none,17,12,16,0.004287052173913,0.12717975,0.0071602575757575,0.0987858000000001,3,3,3,3,0.763095286956514,19.06565940000002,2.034876,0.22912824242424,22.09275892938077
none,17,12,32,0.0033125607476635,0.1481970000000001,0.0046067076923076,0.0997555999999999,3,3,3,3,0.5896358130841031,19.25283079999998,2.3711520000000017,0.1474146461538432,22.36103325923793
none,17,14,1,0.0040359579831932,0.3143249999999997,0.0023999999999999,0.3072129999999999,3,3,3,3,0.7184005210083897,59.29210899999998,5.029199999999995,0.0767999999999968,65.11650952100835
none,17,14,2,0.0070578723404255,0.2137299999999999,0.0086516956521738,0.216698,3,3,3,3,1.256301276595739,41.822714,3.4196799999999983,0.2768542608695616,46.7755495374653
none,17,14,4,0.0044571052631578,0.1879010000000001,0.0066796944444444,0.1466402499999999,3,3,3,3,0.7933647368420883,28.301568249999978,3.0064160000000015,0.2137502222222208,32.31509920906429
none,17,14,8,0.0054188210526315,0.1419539999999999,0.0062234489795918,0.1175451999999999,3,3,3,3,0.9645501473684069,22.68622359999998,2.2712639999999986,0.1991503673469376,26.121188114715324
none,17,14,16,0.0056189484536082,0.1387817500000001,0.0055171929824561,0.1176172000000002,3,3,3,3,1.0001728247422597,22.70011960000004,2.2205080000000015,0.1765501754385952,26.0973506001809
none,17,14,32,0.0038813124999999,0.13559775,0.0054769310344827,0.1146855999999998,3,3,3,3,0.6908736249999822,22.134320799999962,2.169564,0.1752617931034464,25.17002021810339
none,17,16,1,0.005395306930693,0.3783080000000001,0.0132846923076923,0.3446354999999999,3,3,3,3,0.960364633663354,66.51465149999997,6.052928000000001,0.4251101538461536,73.95305428750949
none,17,16,2,0.0062817023809523,0.2872020000000002,0.00898255,0.2287736666666666,3,3,3,3,1.1181430238095094,44.15331766666665,4.595232000000003,0.2874416,50.154134290476165
none,17,16,4,0.0056720235294117,0.1752366666666667,0.0077127666666666,0.1641979999999998,3,3,3,3,1.0096201882352827,31.69021399999996,2.8037866666666673,0.2468085333333312,35.75042938823524
none,17,16,8,0.0039304117647058,0.1644562499999999,0.0060265,0.136538,3,3,3,3,0.6996132941176325,26.351834,2.631299999999998,0.192848,29.875595294117634
none,17,16,16,0.0057688720930232,0.177149,0.0069554545454545,0.1537484999999998,3,3,3,3,1.0268592325581296,29.67346049999996,2.834384,0.222574545454544,33.75727827801263
none,17,16,32,0.0057991724137931,0.1542832499999999,0.0079355581395348,0.1810882499999999,3,3,3,3,1.0322526896551718,34.95003224999998,2.4685319999999984,0.2539378604651136,38.70475480012026
none,17,18,1,0.0053067640449438,0.4253434999999999,0.0120616363636363,0.3840365000000001,3,3,3,3,0.9446039999999963,74.11904450000002,6.805495999999998,0.3859723636363616,82.25511686363636
none,17,18,2,0.00815876,0.2655910000000001,0.0112988888888888,0.2660244999999999,3,3,3,3,1.4522592799999998,51.34272849999998,4.249456000000001,0.3615644444444416,57.40600822444442
none,17,18,4,0.0064642763157894,0.2017726666666663,0.0101315925925926,0.1870989999999999,3,3,3,3,1.1506411842105133,36.110106999999985,3.2283626666666607,0.3242109629629632,40.813321813840126
none,17,18,8,0.0068961216216216,0.1739743333333336,0.0078336285714285,0.14384025,3,3,3,3,1.227509648648645,27.76116825,2.7835893333333375,0.250676114285712,32.022943346267695
none,17,18,16,0.0064904864864864,0.15838675,0.0103822564102564,0.1820249999999998,3,3,3,3,1.1553065945945793,35.13082499999996,2.534188,0.3322322051282048,39.152551799722744
none,17,18,32,0.0041632,0.1334845,0.0097832564102564,0.1380687499999999,3,3,3,3,0.7410496,26.64726874999998,2.135752,0.3130642051282048,29.837134555128184
none,17,20,1,0.0074392784810126,0.4556619999999998,0.0139840999999998,0.414609,3,3,3,3,1.3241915696202429,80.019537,7.290591999999997,0.4474911999999936,89.08181176962022
none,17,20,2,0.0075252388059701,0.2919109999999998,0.0126431875,0.2243624999999993,3,3,3,3,1.3394925074626778,43.30196249999987,4.670575999999997,0.404582,49.71661300746254
none,17,20,4,0.0068503676470588,0.2501056666666672,0.004324,0.2062533333333336,3,3,3,3,1.2193654411764665,39.806893333333385,4.001690666666676,0.138368,45.166317441176524
none,17,20,8,0.0083025074626865,0.2040203333333332,0.00728334375,0.1316262499999998,3,3,3,3,1.477846328358197,25.40386624999996,3.264325333333331,0.233067,30.37910491169149
none,17,20,16,0.0082333181818181,0.1422960000000004,0.0084297999999999,0.1542497499999999,3,3,3,3,1.4655306363636218,29.77020174999998,2.2767360000000063,0.2697535999999968,33.7822219863636
none,17,20,32,0.0080579999999999,0.1804109999999998,0.0092775277777777,0.1561892499999999,3,3,3,3,1.4343239999999822,30.14452524999998,2.8865759999999967,0.2968808888888864,34.762306138888846
